,Open Bid_x,Open Bid_y,weekday_y,Long Swap USDPLN,Short Swap USDPLN
2005-12-04,4.08,4.45,6,-2.843394575678035e-06,1.56115417743325e-06
2005-12-05,4.07,4.4,0,-2.9585798816568077e-06,1.2357618740597464e-06
2005-12-06,4.09,4.4,1,-2.8378083387906592e-06,1.123956326268463e-06
2005-12-07,4.17,4.4,2,-6.931012250161184e-06,2.0556609740670636e-06
2005-12-08,4.22,4.41,3,-2.0221370796083425e-06,5.231219920485511e-07
2005-12-09,4.22,4.41,4,-2.0221370796083425e-06,9.011874469889714e-07
2005-12-10,4.24,4.38,5,-1.537319762510604e-06,3.132832080200493e-07
2005-12-11,4.24,4.38,6,-1.537319762510604e-06,3.132832080200493e-07
2005-12-12,4.18,4.4,0,-2.3058773058773105e-06,6.313131313131308e-07
2005-12-13,4.22,4.25,1,-1.7560664112388273e-06,5.301102629346527e-08
2005-12-14,4.3,4.35,2,-3.930817610062901e-06,4.699248120300647e-07
2005-12-15,4.25,4.39,3,-1.7460317460317483e-06,5.787037037037016e-07
2005-12-16,4.29,4.4,4,-1.3652593992858652e-06,4.7080979284369607e-07
2005-12-17,4.29,4.41,5,-1.4177693761814695e-06,5.231219920485511e-07
2005-12-18,4.29,4.41,6,-1.4177693761814695e-06,5.231219920485511e-07
2005-12-19,4.29,4.37,0,-1.4702793530770862e-06,3.1387319522913066e-07
2005-12-20,4.19,4.5,1,-2.4619995718261592e-06,1.1027095148078118e-06
2005-12-21,4.29,4.43,2,-5.3560176433522325e-06,1.8832391713747658e-06
2005-12-22,4.29,4.41,3,-1.6278092837639121e-06,5.231219920485511e-07
2005-12-23,4.29,4.41,4,-1.6278092837639121e-06,5.231219920485511e-07
2005-12-24,4.29,4.45,5,-1.6278092837639121e-06,7.323707888679656e-07
2005-12-25,4.3,4.45,6,-1.572327044025157e-06,6.787802840434392e-07
2005-12-26,4.33,4.45,0,-1.4071294559099402e-06,1.0231225700838935e-07
2005-12-27,4.43,4.3,1,-3.580928995293658e-07,-7.645259938837936e-07
2005-12-28,4.43,4.31,2,-1.0742786985880976e-06,-2.1406727828746274e-06
2005-12-29,4.44,4.39,3,-7.659313725490138e-07,-3.5612535612535795e-07
2005-12-30,4.21,4.41,4,-2.0793346129238604e-06,5.231219920485511e-07
2005-12-31,4.31,4.43,5,-1.412429378531076e-06,5.211590577444198e-07
2006-01-01,4.31,4.43,6,-1.412429378531076e-06,5.211590577444198e-07
2006-01-02,4.3,4.41,0,-1.572327044025157e-06,4.6992481203007713e-07
2006-01-03,4.3,4.41,1,-1.572327044025157e-06,4.6992481203007713e-07
2006-01-04,4.3,4.41,2,-4.716981132075471e-06,1.4097744360902315e-06
2006-01-05,4.31,4.5,3,-1.7786147729650617e-06,8.859703981655203e-07
2006-01-06,4.3,4.38,4,-1.4675052410901463e-06,3.132832080200493e-07
2006-01-07,4.31,4.4,5,-1.5170537769407799e-06,3.6481134042110067e-07
2006-01-08,4.3,4.4,6,-1.572327044025157e-06,4.177109440267366e-07
2006-01-09,4.3,4.37,0,-1.4675052410901463e-06,2.610693400167088e-07
2006-01-10,4.29,4.35,1,-1.4702793530770862e-06,2.0924879681942046e-07
2006-01-11,4.3,4.35,2,-3.930817610062901e-06,4.699248120300647e-07
2006-01-12,4.3,4.4,3,-1.572327044025157e-06,4.177109440267366e-07
2006-01-13,4.3,4.44,4,-1.4675052410901463e-06,6.265664160400986e-07
2006-01-14,4.3,4.42,5,-1.6771488469601673e-06,5.221386800334176e-07
2006-01-15,4.3,4.42,6,-1.6771488469601673e-06,5.221386800334176e-07
2006-01-16,4.31,4.36,0,-1.3078049801213657e-06,1.563477173233253e-07
2006-01-17,4.3,4.35,1,-1.362683438155136e-06,1.5664160401002156e-07
2006-01-18,4.3,4.35,2,-3.930817610062901e-06,4.699248120300647e-07
2006-01-19,4.3,4.31,3,-1.4150943396226443e-06,-5.22138680033467e-08
2006-01-20,4.3,4.4,4,-1.4150943396226443e-06,4.177109440267366e-07
2006-01-21,4.3,4.43,5,-1.4675052410901463e-06,5.743525480367581e-07
2006-01-22,4.3,4.43,6,-1.7295597484276756e-06,5.743525480367581e-07
2006-01-23,4.3,4.41,0,-1.572327044025157e-06,4.6992481203007713e-07
2006-01-24,4.37,4.4,1,-1.1897372232567766e-06,-3.0525030525030417e-07
2006-01-25,4.4,4.35,2,-2.3148148148148067e-06,-2.272727272727278e-06
2006-01-26,4.46,4.34,3,-4.0700040700040554e-07,-1.0510510510510496e-06
2006-01-27,4.44,4.3,4,-3.574346405228714e-07,-1.2033694344163676e-06
2006-01-28,4.5,4.25,5,2.525252525252511e-07,-1.6427718040621283e-06
2006-01-29,4.45,4.25,6,0.0,-1.5015015015015017e-06
2006-01-30,4.47,4.23,0,2.0312817387771773e-07,-1.6486810551558714e-06
2006-01-31,4.53,4.23,1,5.023106288929097e-07,-1.6016016016015976e-06
2006-02-01,4.53,4.15,2,3.3152501506931995e-06,-6.006006006005999e-06
2006-02-02,4.47,4.18,3,4.5703839122486333e-07,-1.8984812150279782e-06
2006-02-03,4.55,4.16,4,1.001001001001003e-06,-2.0446838220626377e-06
2006-02-04,4.5,4.22,5,4.0404040404040357e-07,-1.7921146953405034e-06
2006-02-05,4.5,4.22,6,4.0404040404040357e-07,-1.7921146953405034e-06
2006-02-06,4.47,4.14,0,6.0938452163315e-07,-2.098321342925659e-06
2006-02-07,4.51,4.14,1,8.570276265376068e-07,-2.005615724027277e-06
2006-02-08,4.47,4.16,2,1.8281535648994501e-06,-5.995203836930446e-06
2006-02-09,4.47,4.15,3,6.60166565102578e-07,-2.0483613109512356e-06
2006-02-10,4.51,4.15,4,8.066142367412796e-07,-2.0945541591861165e-06
2006-02-11,4.48,4.17,5,5.575831305758314e-07,-1.8551945447252323e-06
2006-02-12,4.46,4.17,6,4.5787545787545626e-07,-1.9484412470023955e-06
2006-02-13,4.48,4.16,0,6.082725060827244e-07,-2.0446838220626377e-06
2006-02-14,4.46,4.17,1,4.5787545787545626e-07,-1.9484412470023955e-06
2006-02-15,4.51,4.2,2,2.419842710223839e-06,-5.114320096269553e-06
2006-02-16,4.48,4.14,3,7.096512570965163e-07,-2.1444244963095983e-06
2006-02-17,4.46,4.14,4,6.105006105006114e-07,-2.098321342925659e-06
2006-02-18,4.47,4.22,5,2.539102173471456e-07,-1.7454617993217667e-06
2006-02-19,4.46,4.22,6,2.0350020350020277e-07,-1.6986410871302944e-06
2006-02-20,4.46,4.12,0,6.613756613756621e-07,-2.1982414068744993e-06
2006-02-21,4.46,4.12,1,7.122507122507098e-07,-2.1982414068744993e-06
2006-02-22,4.46,4.11,2,2.4420024420024427e-06,-6.7446043165467485e-06
2006-02-23,4.45,4.11,3,7.645259938837936e-07,-2.202202202202201e-06
2006-02-24,4.51,4.15,4,1.310748134704575e-06,-1.9554753309265916e-06
2006-02-25,4.49,4.05,5,1.2143290831815436e-06,-2.5025025025025016e-06
2006-02-26,4.49,4.05,6,1.2143290831815436e-06,-2.5025025025025016e-06
2006-02-27,4.48,4.07,0,1.064476885644773e-06,-2.4935168561739476e-06
2006-02-28,4.48,4.11,1,9.12408759124091e-07,-2.10970464135021e-06
2006-03-01,4.46,3.91,2,4.731379731379724e-06,-9.742206235011984e-06
2006-03-02,4.51,3.96,3,1.8148820326678739e-06,-2.908142799839552e-06
2006-03-03,4.46,3.96,4,1.5771265771265745e-06,-2.9976019184652276e-06
2006-03-04,4.51,4.02,5,1.4619883040935686e-06,-2.832438878950507e-06
2006-03-05,4.51,4.02,6,1.4619883040935686e-06,-2.832438878950507e-06
2006-03-06,4.46,4.0,0,1.7297517297517297e-06,-2.797761790567544e-06
2006-03-07,4.51,4.0,1,2.0165355918531944e-06,-2.7075812274368245e-06
2006-03-08,4.46,4.0,2,5.189255189255189e-06,-8.393285371702632e-06
2006-03-09,4.48,4.0,3,1.7234387672343903e-06,-2.887295898048586e-06
2006-03-10,4.51,3.96,4,2.268602540834845e-06,-2.908142799839552e-06
2006-03-11,4.5,3.97,5,2.222222222222224e-06,-3.0366387893269575e-06
2006-03-12,4.47,3.97,6,2.082063782246599e-06,-2.9922202274087363e-06
2006-03-13,4.48,4.0,0,1.824817518248176e-06,-2.8426092160383004e-06
2006-03-14,4.5,4.0,1,1.8181818181818204e-06,-2.887295898048586e-06
2006-03-15,4.52,4.0,2,5.887681159420288e-06,-9.061200237670829e-06
2006-03-16,4.59,4.05,3,2.434903597694296e-06,-3.0809859154929584e-06
2006-03-17,4.59,4.0,4,2.2361359570661918e-06,-3.325508607198747e-06
2006-03-18,4.59,4.04,5,2.2858278672232154e-06,-3.086419753086418e-06
2006-03-19,4.59,4.04,6,2.2858278672232154e-06,-3.086419753086418e-06
2006-03-20,4.61,4.0,0,2.3767082590612037e-06,-3.4113060428849914e-06
2006-03-21,4.64,4.01,1,2.5118203309692654e-06,-3.490401396160562e-06
2006-03-22,4.63,4.0,2,7.252812314979281e-06,-1.0616637579988374e-05
2006-03-23,4.73,3.92,3,2.957145627302698e-06,-4.29553264604811e-06
2006-03-24,4.75,3.93,4,2.995169082125604e-06,-4.328386605783867e-06
2006-03-25,4.78,4.02,5,3.1237985390234543e-06,-3.981797497155863e-06
2006-03-26,4.75,4.02,6,2.995169082125604e-06,-3.941120607787276e-06
2006-03-27,4.75,4.01,0,2.995169082125604e-06,-3.947869101978693e-06
2006-03-28,4.75,4.01,1,2.9468599033816434e-06,-3.988603988603987e-06
2006-03-29,4.75,4.0,2,8.84057971014493e-06,-1.1986301369863017e-05
2006-03-30,4.78,3.96,3,3.0276816608996542e-06,-4.104620084001528e-06
2006-03-31,4.75,4.0,4,2.9468599033816434e-06,-3.790059489541355e-06
2006-04-01,4.76,3.99,5,3.086419753086418e-06,-3.879310344827583e-06
2006-04-02,4.76,3.99,6,3.086419753086418e-06,-3.879310344827583e-06
2006-04-03,4.76,3.96,0,2.893518518518517e-06,-4.022988505747126e-06
2006-04-04,4.76,4.0,1,2.989969135802471e-06,-3.831417624521072e-06
2006-04-05,4.75,3.96,2,8.69565217391304e-06,-1.1945883707541737e-05
2006-04-06,4.74,3.94,3,2.855207123499805e-06,-4.036908881199542e-06
2006-04-07,4.75,4.0,4,2.9468599033816434e-06,-3.790059489541355e-06
2006-04-08,4.75,3.87,5,3.913043478260871e-06,-4.4137401650355005e-06
2006-04-09,4.75,3.87,6,3.913043478260871e-06,-4.4137401650355005e-06
2006-04-10,4.75,4.0,0,2.995169082125604e-06,-3.790059489541355e-06
2006-04-11,4.75,3.95,1,2.89855072463768e-06,-4.029936672423718e-06
2006-04-12,4.75,3.96,2,9.420289855072464e-06,-1.1945883707541737e-05
2006-04-13,4.75,3.91,3,3.0434782608695645e-06,-4.221838418729609e-06
2006-04-14,4.76,3.94,4,3.2310956790123446e-06,-4.077912109000193e-06
2006-04-15,4.75,4.02,5,3.4782608695652175e-06,-3.859348198970843e-06
2006-04-16,4.75,4.02,6,3.4782608695652175e-06,-3.859348198970843e-06
2006-04-17,4.74,4.02,0,3.4359272164150208e-06,-3.859348198970843e-06
2006-04-18,4.72,3.91,1,2.8166278166278182e-06,-4.343260786559756e-06
2006-04-19,4.74,3.91,2,9.436701509872248e-06,-1.2665515256188827e-05
2006-04-20,4.74,4.09,3,2.5648470770421996e-06,-3.5258242805412614e-06
2006-04-21,4.77,3.95,4,3.177354130560368e-06,-4.070881226053637e-06
2006-04-22,4.78,4.0,5,3.1237985390234543e-06,-3.8726333907056794e-06
2006-04-23,4.78,4.0,6,3.1237985390234543e-06,-3.8726333907056794e-06
2006-04-24,4.78,3.93,0,3.1718569780853514e-06,-4.20730541212469e-06
2006-04-25,4.79,3.91,1,3.2143542506236817e-06,-4.343260786559756e-06
2006-04-26,4.78,3.92,2,9.659746251441753e-06,-1.348665530948325e-05
2006-04-27,4.86,4.0,3,3.5077739855896854e-06,-4.4351073762838464e-06
2006-04-28,4.86,3.92,4,3.5077739855896854e-06,-4.5746085644218075e-06
2006-04-29,4.89,3.98,5,3.5842293906810035e-06,-4.410660660660657e-06
2006-04-30,4.84,3.98,6,3.3770928462709276e-06,-4.489337822671154e-06
2006-05-01,4.83,4.02,0,3.2875929102344214e-06,-4.2626943976016515e-06
2006-05-02,4.9,4.02,1,3.5310734463276836e-06,-4.3022820800598595e-06
2006-05-03,4.92,4.0,2,1.0416666666666668e-05,-1.330532212885154e-05
2006-05-04,4.95,4.0,3,3.8281979458450065e-06,-4.820936639118456e-06
2006-05-05,4.99,4.0,4,3.895381190873679e-06,-4.706533776301215e-06
2006-05-06,5.0,3.9,5,4.166666666666668e-06,-5.205454210429332e-06
2006-05-07,5.0,3.9,6,4.166666666666668e-06,-5.205454210429332e-06
2006-05-08,5.0,4.0,0,4.12037037037037e-06,-4.744794545789571e-06
2006-05-09,4.97,3.91,1,3.954959985110739e-06,-5.271360469380269e-06
2006-05-10,4.98,3.91,2,1.1566332218506134e-05,-1.592531576057112e-05
2006-05-11,4.98,4.0,3,3.994797473058343e-06,-4.896576972359509e-06
2006-05-12,5.01,3.95,4,3.9748567202810095e-06,-5.012877115526122e-06
2006-05-13,5.0,3.95,5,4.166666666666668e-06,-4.975124378109451e-06
2006-05-14,5.0,3.95,6,4.166666666666668e-06,-4.975124378109451e-06
2006-05-15,5.0,3.94,0,3.981481481481484e-06,-5.021190344573431e-06
2006-05-16,4.96,4.0,1,3.961595824011929e-06,-4.858819215254856e-06
2006-05-17,4.96,3.91,2,1.1605145413870245e-05,-1.581408140814081e-05
2006-05-18,4.99,4.2,3,3.1997774067890957e-06,-3.783684016242153e-06
2006-05-19,5.0,4.0,4,4.0740740740740725e-06,-4.744794545789571e-06
2006-05-20,5.0,3.9,5,4.166666666666668e-06,-5.205454210429332e-06
2006-05-21,5.0,3.9,6,4.166666666666668e-06,-5.205454210429332e-06
2006-05-22,5.0,3.93,0,3.981481481481484e-06,-5.067256311037408e-06
2006-05-23,5.0,3.94,1,4.027777777777779e-06,-5.021190344573431e-06
2006-05-24,4.97,3.91,2,1.1725293132328305e-05,-1.592531576057112e-05
2006-05-25,5.01,4.0,3,3.9748567202810095e-06,-4.782928623988226e-06
2006-05-26,5.01,4.0,4,3.7437603993344426e-06,-4.782928623988226e-06
2006-05-27,5.02,4.0,5,4.1066814322628246e-06,-4.820936639118456e-06
2006-05-28,5.02,4.0,6,4.1066814322628246e-06,-4.820936639118456e-06
2006-05-29,5.02,3.91,0,4.1066814322628246e-06,-5.234159779614324e-06
2006-05-30,5.02,3.98,1,4.1989664082687314e-06,-4.912764003673091e-06
2006-05-31,5.01,3.99,2,1.2340543538546864e-05,-1.4486754966887412e-05
2006-06-01,5.01,3.99,3,4.113514512848955e-06,-4.828918322295804e-06
2006-06-02,4.96,3.91,4,3.914988814317674e-06,-5.271360469380269e-06
2006-06-03,5.0,3.96,5,4.305555555555553e-06,-4.929058411645478e-06
2006-06-04,5.0,3.96,6,4.305555555555553e-06,-4.929058411645478e-06
2006-06-05,5.0,3.91,0,4.027777777777779e-06,-5.159388243965359e-06
2006-06-06,5.0,3.91,1,4.027777777777779e-06,-5.159388243965359e-06
2006-06-07,5.0,3.91,2,1.2222222222222217e-05,-1.5478164731896076e-05
2006-06-08,5.0,3.9,3,4.12037037037037e-06,-5.205454210429332e-06
2006-06-09,5.01,3.93,4,4.113514512848955e-06,-5.104856512141282e-06
2006-06-10,5.01,3.99,5,4.159733777038266e-06,-4.828918322295804e-06
2006-06-11,5.01,3.99,6,4.159733777038266e-06,-4.828918322295804e-06
2006-06-12,5.01,3.91,0,4.067295248659641e-06,-5.1968359087564396e-06
2006-06-13,5.01,3.92,1,4.067295248659641e-06,-5.150846210448862e-06
2006-06-14,4.97,3.91,2,1.1725293132328305e-05,-1.592531576057112e-05
2006-06-15,5.02,3.97,3,4.152823920265777e-06,-4.958677685950408e-06
2006-06-16,5.03,4.0,4,4.099871015293903e-06,-4.858819215254856e-06
2006-06-17,5.06,3.98,5,4.26292629262926e-06,-5.062944718117129e-06
2006-06-18,5.06,3.98,6,4.26292629262926e-06,-5.062944718117129e-06
2006-06-19,5.06,3.91,0,4.26292629262926e-06,-5.382229520160554e-06
2006-06-20,5.07,4.01,1,4.393190554640306e-06,-4.963570127504553e-06
2006-06-21,5.1,3.97,2,1.297814207650272e-05,-1.6532258064516117e-05
2006-06-22,5.13,3.92,3,4.531448250860977e-06,-5.591630591630592e-06
2006-06-23,5.22,3.9,4,4.9124687388352955e-06,-6.0347887823926146e-06
2006-06-24,5.27,3.91,5,5.360623781676414e-06,-6.128747795414462e-06
2006-06-25,5.27,3.91,6,5.360623781676414e-06,-6.128747795414462e-06
2006-06-26,5.27,3.91,0,5.139110402268295e-06,-6.128747795414462e-06
2006-06-27,5.29,3.9,1,5.255255255255258e-06,-6.241209563994373e-06
2006-06-28,5.31,3.87,2,1.6244057052297933e-05,-1.9321766561514196e-05
2006-06-29,5.32,3.91,3,5.274261603375528e-06,-6.2992125984251935e-06
2006-06-30,5.23,3.91,4,4.949170679507758e-06,-6.1972573839662436e-06
2006-07-01,5.26,3.95,5,5.147319843805468e-06,-5.917682388270624e-06
2006-07-02,5.26,3.95,6,5.147319843805468e-06,-5.917682388270624e-06
2006-07-03,5.22,3.98,0,4.9124687388352955e-06,-5.854904032400067e-06
2006-07-04,5.22,3.96,1,5.001786352268667e-06,-5.94294770206022e-06
2006-07-05,5.26,3.94,2,1.5308839190628317e-05,-1.7885532591414952e-05
2006-07-06,5.26,4.0,3,5.147319843805468e-06,-5.696873343932167e-06
2006-07-07,5.27,3.92,4,5.09480772638667e-06,-6.084656084656085e-06
2006-07-08,5.26,3.95,5,5.1916932907348254e-06,-5.917682388270624e-06
2006-07-09,5.26,3.95,6,5.1916932907348254e-06,-5.917682388270624e-06
2006-07-10,5.26,3.95,0,5.1916932907348254e-06,-5.917682388270624e-06
2006-07-11,5.24,3.9,1,5.0302706552706566e-06,-6.275232578550113e-06
2006-07-12,5.26,3.92,2,1.5308839190628317e-05,-1.8150503444621092e-05
2006-07-13,5.23,3.9,3,4.993757802746567e-06,-6.241209563994373e-06
2006-07-14,5.26,3.9,4,5.102946396876106e-06,-6.138491432609078e-06
2006-07-15,5.26,3.95,5,5.1916932907348254e-06,-5.917682388270624e-06
2006-07-16,5.26,3.95,6,5.1916932907348254e-06,-5.917682388270624e-06
2006-07-17,5.2,3.92,0,4.838709677419355e-06,-6.084656084656085e-06
2006-07-18,5.26,3.92,1,5.102946396876106e-06,-6.050167814873697e-06
2006-07-19,5.26,4.01,2,1.5308839190628317e-05,-1.6958134605193425e-05
2006-07-20,5.26,3.91,3,5.058572949946749e-06,-6.094329623741388e-06
2006-07-21,5.25,3.91,4,5.022222222222222e-06,-6.059801840056617e-06
2006-07-22,5.27,3.93,5,5.05050505050505e-06,-6.040564373897707e-06
2006-07-23,5.27,3.93,6,5.05050505050505e-06,-6.040564373897707e-06
2006-07-24,5.27,3.92,0,5.139110402268295e-06,-6.084656084656085e-06
2006-07-25,5.25,3.91,1,5.022222222222222e-06,-6.059801840056617e-06
2006-07-26,5.25,3.91,2,1.5066666666666666e-05,-1.8179405520169853e-05
2006-07-27,5.27,3.91,3,5.09480772638667e-06,-6.128747795414462e-06
2006-07-28,5.28,3.93,4,5.130927105449401e-06,-6.0750132065504496e-06
2006-07-29,5.29,3.94,5,5.078608019784492e-06,-6.0654008438818614e-06
2006-07-30,5.29,3.94,6,5.078608019784492e-06,-6.0654008438818614e-06
2006-07-31,5.22,4.0,0,5.001786352268667e-06,-5.80168776371308e-06
2006-08-01,5.28,3.93,1,5.086694975230008e-06,-6.0750132065504496e-06
2006-08-02,5.27,3.94,2,1.4885699096225402e-05,-1.8605870020964376e-05
2006-08-03,5.28,3.95,3,4.998230714791225e-06,-5.9869695368902935e-06
2006-08-04,5.3,3.96,4,5.070546737213402e-06,-6.250000000000002e-06
2006-08-05,5.26,3.95,5,4.925452609158677e-06,-6.1582809224318665e-06
2006-08-06,5.27,3.95,6,4.9618996987418e-06,-6.192220477934765e-06
2006-08-07,5.3,3.92,0,5.2028218694885356e-06,-6.255468066491687e-06
2006-08-08,5.27,3.9,1,5.139110402268295e-06,-6.172839506172836e-06
2006-08-09,5.29,3.92,2,1.5500794912559615e-05,-1.8459915611814348e-05
2006-08-10,5.27,3.9,3,5.227715754031544e-06,-6.172839506172836e-06
2006-08-11,5.26,3.91,4,5.147319843805468e-06,-6.094329623741388e-06
2006-08-12,5.26,3.91,5,5.1916932907348254e-06,-6.094329623741388e-06
2006-08-13,5.26,3.91,6,5.1916932907348254e-06,-6.094329623741388e-06
2006-08-14,5.23,3.91,0,4.949170679507758e-06,-6.163056876210599e-06
2006-08-15,5.26,3.92,1,5.147319843805468e-06,-6.050167814873697e-06
2006-08-16,5.23,3.93,2,1.4847512038523274e-05,-1.7914012738853512e-05
2006-08-17,5.25,3.92,3,5.022222222222222e-06,-6.0155697098372275e-06
2006-08-18,5.25,3.93,4,5.022222222222222e-06,-5.971337579617838e-06
2006-08-19,5.25,3.95,5,4.888888888888888e-06,-5.882873319179052e-06
2006-08-20,5.25,3.95,6,4.888888888888888e-06,-5.882873319179052e-06
2006-08-21,5.25,3.91,0,5.066666666666663e-06,-6.059801840056617e-06
2006-08-22,5.22,3.91,1,4.9124687388352955e-06,-6.02516391990076e-06
2006-08-23,5.22,3.92,2,1.4871382636655939e-05,-1.794258373205742e-05
2006-08-24,5.24,3.92,3,4.985754985754986e-06,-5.98086124401914e-06
2006-08-25,5.25,3.94,4,4.977777777777779e-06,-5.927105449398445e-06
2006-08-26,5.25,3.93,5,4.977777777777779e-06,-5.971337579617838e-06
2006-08-27,5.25,3.93,6,4.977777777777779e-06,-5.971337579617838e-06
2006-08-28,5.22,3.9,0,5.001786352268667e-06,-6.207078711040672e-06
2006-08-29,5.25,3.91,1,5.022222222222222e-06,-6.059801840056617e-06
2006-08-30,5.26,3.92,2,1.504259850905218e-05,-1.8150503444621092e-05
2006-08-31,5.25,4.0,3,4.888888888888888e-06,-5.661712668082097e-06
2006-09-01,5.21,4.01,4,4.696725711218464e-06,-5.722838527909845e-06
2006-09-02,5.25,3.89,5,5.377777777777778e-06,-6.148266100495397e-06
2006-09-03,5.25,3.89,6,5.377777777777778e-06,-6.148266100495397e-06
2006-09-04,5.21,3.91,0,4.92037931651458e-06,-6.163056876210599e-06
2006-09-05,5.25,3.93,1,5.022222222222222e-06,-5.971337579617838e-06
2006-09-06,5.25,3.93,2,1.5066666666666666e-05,-1.7914012738853512e-05
2006-09-07,5.25,3.92,3,5.022222222222222e-06,-6.0155697098372275e-06
2006-09-08,5.25,3.98,4,5.111111111111112e-06,-5.750176928520876e-06
2006-09-09,5.25,3.94,5,4.933333333333336e-06,-5.927105449398445e-06
2006-09-10,5.25,3.94,6,4.933333333333336e-06,-5.927105449398445e-06
2006-09-11,5.25,3.92,0,5.022222222222222e-06,-6.0155697098372275e-06
2006-09-12,5.25,3.92,1,5.022222222222222e-06,-6.0155697098372275e-06
2006-09-13,5.25,3.94,2,1.4933333333333337e-05,-1.7781316348195335e-05
2006-09-14,5.26,4.01,3,5.102946396876106e-06,-5.6527115350644754e-06
2006-09-15,5.25,3.98,4,5.111111111111112e-06,-5.750176928520876e-06
2006-09-16,5.25,3.99,5,5.28888888888889e-06,-5.705944798301486e-06
2006-09-17,5.25,3.99,6,5.28888888888889e-06,-5.705944798301486e-06
2006-09-18,5.25,4.01,0,5.066666666666663e-06,-5.617480537862704e-06
2006-09-19,5.25,3.99,1,4.933333333333336e-06,-5.705944798301486e-06
2006-09-20,5.25,3.99,2,1.5333333333333338e-05,-1.711783439490446e-05
2006-09-21,5.21,4.0,3,4.965110037573806e-06,-5.731922398589063e-06
2006-09-22,5.25,3.99,4,5.111111111111112e-06,-5.705944798301486e-06
2006-09-23,5.26,3.95,5,4.925452609158677e-06,-5.917682388270624e-06
2006-09-24,5.26,3.95,6,4.925452609158677e-06,-5.917682388270624e-06
2006-09-25,5.24,3.95,0,4.852207977207976e-06,-5.917682388270624e-06
2006-09-26,5.25,3.95,1,5.111111111111112e-06,-5.882873319179052e-06
2006-09-27,5.26,3.91,2,1.5974440894568694e-05,-1.8282988871224166e-05
2006-09-28,5.26,3.96,3,5.147319843805468e-06,-5.873520579402933e-06
2006-09-29,5.26,3.99,4,4.969826056088036e-06,-5.7410351527998585e-06
2006-09-30,5.26,3.94,5,4.969826056088036e-06,-5.9618441971383175e-06
2006-10-01,5.26,3.94,6,4.969826056088036e-06,-5.9618441971383175e-06
2006-10-02,5.26,3.95,0,5.102946396876106e-06,-5.917682388270624e-06
2006-10-03,5.25,3.96,1,4.933333333333336e-06,-5.838641188959662e-06
2006-10-04,5.25,3.97,2,1.4800000000000007e-05,-1.7383227176220797e-05
2006-10-05,5.24,3.99,3,4.852207977207976e-06,-5.670742512847774e-06
2006-10-06,5.21,3.96,4,4.830917874396135e-06,-5.94294770206022e-06
2006-10-07,5.25,4.02,5,5.244444444444443e-06,-5.573248407643314e-06
2006-10-08,5.25,4.02,6,5.244444444444443e-06,-5.573248407643314e-06
2006-10-09,5.25,3.98,0,4.888888888888888e-06,-5.750176928520876e-06
2006-10-10,5.24,3.98,1,4.852207977207976e-06,-5.715045188729396e-06
2006-10-11,5.24,3.95,2,1.4690170940170944e-05,-1.75438596491228e-05
